observation_id,edgeiq_observed_at,race_date,canonical_meeting_id,canonical_meeting_key,canonical_race_id,canonical_race_key,canonical_runner_id,canonical_runner_key,runner_number,horse_name,provider_runner_id,fixed_win,fixed_place,race_status,is_scratched,payload_hash
b4bcd96de658ddb3616f2ac0,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15726764,2026-07-28|SWAN HILL|R7|ZOULETTE,5,Zoulette,47cde9e8-7bb8-4c71-be8a-c3abe2d230f3,9.00,2.90,Open,false,b4bcd96de658ddb3616f2ac05360d9664012dd2bfef6c0690e99d7344797d6a9
ac4d99e01bf0a2e11abc770c,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15726764,2026-07-28|SWAN HILL|R7|ZOULETTE,5,Zoulette,47cde9e8-7bb8-4c71-be8a-c3abe2d230f3,9.00,2.90,Open,false,ac4d99e01bf0a2e11abc770c55896de10ee278ffb15207107f47bc997a1211b9
e4373c2030103c1a45a2a860,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15726766,2026-07-28|SWAN HILL|R8|PARDONMYFRENCH,15,Pardon My French,c16ce0d9-b408-4c63-885b-f5a7716e210b,31.00,7.00,Open,false,e4373c2030103c1a45a2a8602d3c5d2e8f05a4ca9448f7b6ceb8ae248ce8e903
540977e4100b4f49e51af742,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15726766,2026-07-28|SWAN HILL|R8|PARDONMYFRENCH,15,Pardon My French,c16ce0d9-b408-4c63-885b-f5a7716e210b,31.00,7.00,Open,false,540977e4100b4f49e51af7422a1cd2d8635893e636ffd3a8ea70001c5b5eb4f7
0c7d2e0876d53988b7b2ef23,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15726858,2026-07-26|SALE|R4|MANGANO,18,Mangano,cc399dd8-0a28-4d3e-80e0-b20709041c4b,11.00,3.30,Open,true,0c7d2e0876d53988b7b2ef2322a35557f069e5fa779f9d3fe4bb5a0a570469d1
bf8918a8157014d8ae139db8,2026-07-26T02:08:06Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15726858,2026-07-26|SALE|R4|MANGANO,18,Mangano,cc399dd8-0a28-4d3e-80e0-b20709041c4b,11.00,3.30,Open,true,bf8918a8157014d8ae139db862d3368e8789f95af79f66a731cf354a0e51782f
9318df6872fad5e7ebc39497,2026-07-26T02:02:00Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15726860,2026-07-26|SALE|R2|LOLLIESGALORE,7,Lollie's Galore,dea62c24-3b9d-45b5-81b4-e33917afdf3f,3.20,1.55,Open,true,9318df6872fad5e7ebc3949795b807100329aad858728de778d406bef0e269ba
f4f5799ccd3ad42790e9d559,2026-07-26T02:08:04Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15726860,2026-07-26|SALE|R2|LOLLIESGALORE,7,Lollie's Galore,dea62c24-3b9d-45b5-81b4-e33917afdf3f,3.20,1.55,Open,true,f4f5799ccd3ad42790e9d559f5197e0c6ca36f5b8b5326ba6bcf29be1dedd09a
0d02d56cbfc2598fdc44d935,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15727008,2026-07-28|SWAN HILL|R3|GOLDDECREE,3,Gold Decree,66dfccca-51a9-4e02-b4cf-66efe568132c,23.00,5.50,Open,false,0d02d56cbfc2598fdc44d935e6394f5c49ae5312e2efbbccbb616e6a44ab7a4c
d2aa0d72452c0f0516f0699b,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15727008,2026-07-28|SWAN HILL|R3|GOLDDECREE,3,Gold Decree,66dfccca-51a9-4e02-b4cf-66efe568132c,23.00,5.50,Open,false,d2aa0d72452c0f0516f0699b43e88d9ef0296bf8c237651b1bd1cf2fa0baac9d
a652aabea7c3746a39c569ab,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15727009,2026-07-28|SWAN HILL|R8|JASKIER,17,Jaskier,58d6a6f2-169f-40bf-9d45-e2cc8c1a6eff,101.00,17.00,Open,false,a652aabea7c3746a39c569ab80321103f4b5c22e407a4ec593939dff3ded60f3
ec791d01006f25c3dbc011f3,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15727009,2026-07-28|SWAN HILL|R8|JASKIER,17,Jaskier,58d6a6f2-169f-40bf-9d45-e2cc8c1a6eff,101.00,17.00,Open,false,ec791d01006f25c3dbc011f32d6ea6fcf4f86c0ff3610b6fb9ad3b8647bc482c
5e40417a76363ecd2061f29e,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15727010,2026-07-28|SWAN HILL|R8|GOBBOSMATE,6,Gobbo's Mate,a46bfb13-f19a-43c6-9c59-55c556f82d99,51.00,10.00,Open,false,5e40417a76363ecd2061f29e936f230574f349c820f68e35ffd605012c9364ac
29613ec8b27fcdc9bacf64ee,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15727010,2026-07-28|SWAN HILL|R8|GOBBOSMATE,6,Gobbo's Mate,a46bfb13-f19a-43c6-9c59-55c556f82d99,51.00,10.00,Open,false,29613ec8b27fcdc9bacf64eea01b3e07210d0cc123ee1b2bec15e583c3a12b9b
1cc1b203ab93aa707ccb167c,2026-07-26T02:02:00Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15727167,2026-07-26|SALE|R2|CORONATIONHERCULES,1,Coronationhercules,c2e11939-ce5c-4d7b-bc61-2e92187244e6,13.00,3.20,Open,false,1cc1b203ab93aa707ccb167c160b679c60ab1f9db012daaa251ffa847bbe4d85
afa754559ea11749b6ccdaad,2026-07-26T02:08:04Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15727167,2026-07-26|SALE|R2|CORONATIONHERCULES,1,Coronationhercules,c2e11939-ce5c-4d7b-bc61-2e92187244e6,12.00,3.10,Open,false,afa754559ea11749b6ccdaaddf62ad1809617e6b16aac3662004e774c060fe4c
574571e723906febd7fa10ce,2026-07-26T02:02:00Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R1,2026-07-26|SALE|R1,15727168,2026-07-26|SALE|R1|HIGHLANDSTORM,5,Highland Storm,453c1ad9-fe53-41b3-9b25-d11ba737a56a,101.00,9.00,Closed,false,574571e723906febd7fa10ce8da56f0a8935875117ba579e962ef71f14f4d0e5
35405cfed0b32dcabc52d61d,2026-07-26T02:08:02Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R1,2026-07-26|SALE|R1,15727168,2026-07-26|SALE|R1|HIGHLANDSTORM,5,Highland Storm,453c1ad9-fe53-41b3-9b25-d11ba737a56a,101.00,9.00,Interim,false,35405cfed0b32dcabc52d61d287fb5b8e03a735f4c37d787609b7a9c4a81a76f
53ab1602c30aec2ad4989604,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15727214,2026-07-27|BALLARAT|R2|FIGURANTE,14,Figurante,b7b048a9-0a53-405d-ab4b-1367997a3b5a,27.00,6.00,Open,false,53ab1602c30aec2ad4989604cb2a0a3b34633cb4870f90d25ebe924c4f2fb984
2a2530a52a701a18b704cd7f,2026-07-26T02:08:19Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R2,2026-07-27|BALLARAT|R2,15727214,2026-07-27|BALLARAT|R2|FIGURANTE,14,Figurante,b7b048a9-0a53-405d-ab4b-1367997a3b5a,27.00,6.00,Open,false,2a2530a52a701a18b704cd7fd5b6af4d42ee929361e7327cb310c49a44d0b35a
f79ca1cba5a4090d113f6c93,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15727216,2026-07-27|BALLARAT|R6|MAGESTICDIVA,14,Magestic Diva,f0db3f3f-54d4-46c1-aa47-9465ed536a2a,126.00,16.00,Open,false,f79ca1cba5a4090d113f6c93ddd6c2841e80ec2f231baed94a4951d2186a2b65
f57aeb9244e942d410f4e627,2026-07-26T02:08:23Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15727216,2026-07-27|BALLARAT|R6|MAGESTICDIVA,14,Magestic Diva,f0db3f3f-54d4-46c1-aa47-9465ed536a2a,126.00,16.00,Open,false,f57aeb9244e942d410f4e6276d6c17ecb72d7212219e957e7c1ff0b9f954743a
0611f99788462e8100a330be,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15727218,2026-07-27|BALLARAT|R10|NIGHTYNIGHT,12,Nightynight,132f3f59-3922-4a44-8211-e25cc94f8478,19.00,4.80,Open,false,0611f99788462e8100a330bedb426344aaf6d60b23e7e9b15f7651ce0565bc26
29bc90e07decac962da0c086,2026-07-26T02:08:27Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R10,2026-07-27|BALLARAT|R10,15727218,2026-07-27|BALLARAT|R10|NIGHTYNIGHT,12,Nightynight,132f3f59-3922-4a44-8211-e25cc94f8478,19.00,4.80,Open,false,29bc90e07decac962da0c086978cf076b61abd219fa33cb03ac928a154427242
dd3e4af456134cf5784ee98f,2026-07-26T02:02:03Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R3,2026-07-27|BALLARAT|R3,15727406,2026-07-27|BALLARAT|R3|EGERTONREEF,3,Egerton Reef,d0bffaed-fd54-4562-8f45-1880b0c3239e,7.00,2.35,Open,false,dd3e4af456134cf5784ee98fc37c3e11c66c837cf2417407eafd40e791e1b92a
6d2ccda5f21a4545d02e3e89,2026-07-26T02:08:20Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R3,2026-07-27|BALLARAT|R3,15727406,2026-07-27|BALLARAT|R3|EGERTONREEF,3,Egerton Reef,d0bffaed-fd54-4562-8f45-1880b0c3239e,7.00,2.35,Open,false,6d2ccda5f21a4545d02e3e89dbf87b3d64988f5511c3cd44dc34358172875b37
52b1016878aba2d83f0168a2,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R7,2026-07-26|SALE|R7,15727484,2026-07-26|SALE|R7|SHUBAEL,10,Shubael,c8d9ab13-a116-4dac-8b5a-fdb64140a30b,46.00,7.50,Open,false,52b1016878aba2d83f0168a25aaa3a631f60ff21260e38b882e75a2b7855e182
6330a1ce8106d624adbb1f4c,2026-07-26T02:08:09Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R7,2026-07-26|SALE|R7,15727484,2026-07-26|SALE|R7|SHUBAEL,10,Shubael,c8d9ab13-a116-4dac-8b5a-fdb64140a30b,46.00,7.50,Open,false,6330a1ce8106d624adbb1f4cd2ce02f3d5d97c0effdb6626a664ff549140723e
f7f905c653a926d499ee19ad,2026-07-26T02:02:00Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15727561,2026-07-26|SALE|R2|VALLO,10,Vallo,1d783d36-e649-4890-8b6c-c92c441f0e37,15.00,3.90,Open,true,f7f905c653a926d499ee19ad387401751f222445cffa6756a5fc6e2de0e6c61e
9a515f9f25b58b9ddd4572f0,2026-07-26T02:08:04Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R2,2026-07-26|SALE|R2,15727561,2026-07-26|SALE|R2|VALLO,10,Vallo,1d783d36-e649-4890-8b6c-c92c441f0e37,15.00,3.90,Open,true,9a515f9f25b58b9ddd4572f03b8db79617587ea7bc87fe5c2c49da9999f682b3
2518bf73fdabb3ba21cf8d9c,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R8,2026-07-26|SALE|R8,15727562,2026-07-26|SALE|R8|WOMENINUNIFORM,12,Women In Uniform,d040bb10-b614-42ea-a7f9-49682cfc4712,27.00,6.00,Open,false,2518bf73fdabb3ba21cf8d9c03d0472ee69320c486a0d2ab665ef0b6163a3936
bdbba8a0b54ea18fb8c267de,2026-07-26T02:08:10Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R8,2026-07-26|SALE|R8,15727562,2026-07-26|SALE|R8|WOMENINUNIFORM,12,Women In Uniform,d040bb10-b614-42ea-a7f9-49682cfc4712,27.00,6.00,Open,false,bdbba8a0b54ea18fb8c267de54583ef88c9c0c01a8ed81af43e540967a4f42ce
e7a54ae1dd17b25e6f1472d2,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15727647,2026-07-26|SALE|R4|PRINCESSOFFLIGHT,15,Princess Of Flight,67b2de9f-9a90-4362-a73b-0dd242482b63,8.00,2.70,Open,true,e7a54ae1dd17b25e6f1472d293b364744dabf86c2857371a94e3eee54b96b155
258fd206c068242a680e5cff,2026-07-26T02:08:06Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15727647,2026-07-26|SALE|R4|PRINCESSOFFLIGHT,15,Princess Of Flight,67b2de9f-9a90-4362-a73b-0dd242482b63,8.00,2.70,Open,true,258fd206c068242a680e5cff3242d51b26221ee18b1a950645e5e3e4d721fdac
f0edb83a2be3420110260616,2026-07-26T02:02:04Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15727677,2026-07-27|BALLARAT|R6|BOLDPRINT,1,Bold Print,081a0d73-4ace-4039-9121-089ae3fec3fa,7.00,2.35,Open,false,f0edb83a2be3420110260616d785eac6d225d7dc02d0174c6da82b804b72e97a
a9300626ff30305c0d89cc48,2026-07-26T02:08:23Z,2026-07-27,2026-07-27|BALLARAT,2026-07-27|BALLARAT,2026-07-27|BALLARAT|R6,2026-07-27|BALLARAT|R6,15727677,2026-07-27|BALLARAT|R6|BOLDPRINT,1,Bold Print,081a0d73-4ace-4039-9121-089ae3fec3fa,7.00,2.35,Open,false,a9300626ff30305c0d89cc489af951f79c775edb7d73e4ed08c8b22eeb266d9c
c00fe4933eeccebe05ffd3cd,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R5,2026-07-26|SALE|R5,15727886,2026-07-26|SALE|R5|THINXZO,3,Thinxzo,1ae70beb-26e5-4c1f-b3aa-bf028add58ed,7.50,3.00,Open,false,c00fe4933eeccebe05ffd3cd08c2cca371f8268df98ed68893b540dd78befe5c
6c425d86010e51e8a39e48a3,2026-07-26T02:08:07Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R5,2026-07-26|SALE|R5,15727886,2026-07-26|SALE|R5|THINXZO,3,Thinxzo,1ae70beb-26e5-4c1f-b3aa-bf028add58ed,7.50,3.00,Open,false,6c425d86010e51e8a39e48a3609f2cce65e7593a0ca609c0561c93dd28f177f5
15d366af2a51c3d7bb2a6114,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R3,2026-07-26|SALE|R3,15728022,2026-07-26|SALE|R3|LUMINEER,11,Lumineer,8dc6d887-4ad9-4601-ab4d-3cf550b0ae60,51.00,7.00,Open,false,15d366af2a51c3d7bb2a6114ab5c382393ba4f95dbbb5aa9d70fef03a9a63445
2ecc84966d23b2ddd1e6f66b,2026-07-26T02:08:05Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R3,2026-07-26|SALE|R3,15728022,2026-07-26|SALE|R3|LUMINEER,11,Lumineer,8dc6d887-4ad9-4601-ab4d-3cf550b0ae60,51.00,7.00,Open,false,2ecc84966d23b2ddd1e6f66b904a7e49d862c3cd9541d10ab8aa0fc5143e9f8e
a4582c243cf3156d92d0b870,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R7,2026-07-26|SALE|R7,15728024,2026-07-26|SALE|R7|ASEVENTYSEVEN,5,Aseventy Seven,89f8a7ec-b7ff-4d6a-9e1d-3edb061f8c81,41.00,6.50,Open,false,a4582c243cf3156d92d0b8705ad4b0434ec262ff4517354ec3396ac3630c806c
765582a6bbab22522a8fd9be,2026-07-26T02:08:09Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R7,2026-07-26|SALE|R7,15728024,2026-07-26|SALE|R7|ASEVENTYSEVEN,5,Aseventy Seven,89f8a7ec-b7ff-4d6a-9e1d-3edb061f8c81,41.00,6.50,Open,false,765582a6bbab22522a8fd9be2e240c9b6eb9b9c8f5742d597b3dc22d905ae8cc
a48a4539c737ffecd3117663,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R5,2026-07-26|SALE|R5,15728025,2026-07-26|SALE|R5|UNTAPPED,6,Untapped,b9280ce9-ef8c-4cdd-a8f9-3958519a8608,5.00,2.20,Open,false,a48a4539c737ffecd311766316180b01fb05483e33bc68e66cf0d4470ebb2265
82be01379678fac04e0ac673,2026-07-26T02:08:07Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R5,2026-07-26|SALE|R5,15728025,2026-07-26|SALE|R5|UNTAPPED,6,Untapped,b9280ce9-ef8c-4cdd-a8f9-3958519a8608,5.00,2.20,Open,false,82be01379678fac04e0ac673f6c67bf7e58ffdb86a3dd932996719c399628537
99b40700c75ba5a1c39d1599,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15728038,2026-07-28|SWAN HILL|R3|CHEERSTOUS,8,Cheers To Us,0c63495c-8a55-4ef3-8376-fd9d2db9856f,46.00,9.00,Open,false,99b40700c75ba5a1c39d15997a8bf4ac1bb1e9fa99331892c7b2f3027aca88e1
22c76e65650d48f3910e9129,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15728038,2026-07-28|SWAN HILL|R3|CHEERSTOUS,8,Cheers To Us,0c63495c-8a55-4ef3-8376-fd9d2db9856f,46.00,9.00,Open,false,22c76e65650d48f3910e91292ad99ff18b8bdb32a280c9e916564f469d6c9d56
c6ca8aa18351a90676ca8752,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15728039,2026-07-28|SWAN HILL|R5|THESTOCKROUTE,10,The Stock Route,45d05a0c-9780-46fa-96b9-730a6056399d,16.00,4.00,Open,false,c6ca8aa18351a90676ca87527dc62d83d9fb8536f97697bdab39ea79ef939d88
ce2e3f20ceac3b37a005d2cc,2026-07-26T02:08:33Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R5,2026-07-28|SWAN HILL|R5,15728039,2026-07-28|SWAN HILL|R5|THESTOCKROUTE,10,The Stock Route,45d05a0c-9780-46fa-96b9-730a6056399d,16.00,4.00,Open,false,ce2e3f20ceac3b37a005d2cc97c393b822fcd224181c47650efd81db250ddef4
a8aa7c8013a2aa6c35640d7e,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R1,2026-07-28|SWAN HILL|R1,15728056,2026-07-28|SWAN HILL|R1|CARLOWROSE,4,Carlow Rose,24a4f4e3-4f25-432f-af03-a1e867ae0507,18.00,3.10,Open,false,a8aa7c8013a2aa6c35640d7e46b33376654976321cfaee6f5c0216996feef954
7ba9b5d02813b8473df0710f,2026-07-26T02:08:28Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R1,2026-07-28|SWAN HILL|R1,15728056,2026-07-28|SWAN HILL|R1|CARLOWROSE,4,Carlow Rose,24a4f4e3-4f25-432f-af03-a1e867ae0507,18.00,3.10,Open,false,7ba9b5d02813b8473df0710f35a91391be18d0d91bddfd1e5e1574741bc43de0
40a4ef41c6547d6d1b5f2718,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15728057,2026-07-28|SWAN HILL|R3|SAKERFALCON,5,Saker Falcon,443022c3-0153-4b74-9007-c32a4c03de5d,31.00,7.00,Open,false,40a4ef41c6547d6d1b5f271861829a8c97bcc055945e9e61bb29177922d5bab1
f2c17efc35635647f495ab74,2026-07-26T02:08:30Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R3,2026-07-28|SWAN HILL|R3,15728057,2026-07-28|SWAN HILL|R3|SAKERFALCON,5,Saker Falcon,443022c3-0153-4b74-9007-c32a4c03de5d,31.00,7.00,Open,false,f2c17efc35635647f495ab740c52ec9e2a098b16e667ccf602d355007a6daff6
ff95f49f11bb1c98e2343ef7,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15728059,2026-07-28|SWAN HILL|R7|WINNINGWITNESS,10,Winning Witness,19cb63ad-e172-4c49-a9b2-5617ffffe344,91.00,14.00,Open,false,ff95f49f11bb1c98e2343ef747074c389b92bafe94ebe003739a86d11a0da70c
0f85d803c52c6bda243c0ca1,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15728059,2026-07-28|SWAN HILL|R7|WINNINGWITNESS,10,Winning Witness,19cb63ad-e172-4c49-a9b2-5617ffffe344,91.00,14.00,Open,false,0f85d803c52c6bda243c0ca154b50d532e6bef2169cbceec5b05fa809b3239e4
284943e0354eda0343db9653,2026-07-26T02:02:05Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15728077,2026-07-28|SWAN HILL|R7|VILNIUS,2,Vilnius,58407910-e22a-487a-90f6-64d2c1446dcb,12.00,3.50,Open,false,284943e0354eda0343db9653de04f8cccb1649b7085605a7151502ccf16e26f9
694408596b1eb56f61b0d62d,2026-07-26T02:08:35Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R7,2026-07-28|SWAN HILL|R7,15728077,2026-07-28|SWAN HILL|R7|VILNIUS,2,Vilnius,58407910-e22a-487a-90f6-64d2c1446dcb,12.00,3.50,Open,false,694408596b1eb56f61b0d62db876cc947c02ba6213ede17aa4ae4767d7e2c333
cdafd7ac2b368bacf1e25fdb,2026-07-26T02:02:06Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15728078,2026-07-28|SWAN HILL|R8|FORMIDABLEFORCE,7,Formidable Force,eba9b40f-92a1-4d53-81ae-b03b9223e592,14.00,4.20,Open,false,cdafd7ac2b368bacf1e25fdb3c7f31c47c84e7fa397ad4b0c1a6df0df8cef0ac
7378cb6e8246842a20eba1c1,2026-07-26T02:08:36Z,2026-07-28,2026-07-28|SWANHILL,2026-07-28|SWANHILL,2026-07-28|SWAN HILL|R8,2026-07-28|SWAN HILL|R8,15728078,2026-07-28|SWAN HILL|R8|FORMIDABLEFORCE,7,Formidable Force,eba9b40f-92a1-4d53-81ae-b03b9223e592,14.00,4.20,Open,false,7378cb6e8246842a20eba1c1c514b5e2154283cf3cccc0c9abb971e1d9233b04
3dff2691c408c39f3a336ca0,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15728130,2026-07-26|SALE|R4|HELLOKAYE,10,Hello Kaye,29c6176e-c2a9-415e-b69d-595328da4e97,126.00,16.00,Open,false,3dff2691c408c39f3a336ca069f2c31487d2184db95045cae5ab0c0b3813a244
934177d7a916d66392671a15,2026-07-26T02:08:06Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R4,2026-07-26|SALE|R4,15728130,2026-07-26|SALE|R4|HELLOKAYE,10,Hello Kaye,29c6176e-c2a9-415e-b69d-595328da4e97,126.00,16.00,Open,false,934177d7a916d66392671a151b2c8b7939d38b657faea4703c0f5e402bf0348a
c7195608f7b7cc7316111336,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R8,2026-07-26|SALE|R8,15728134,2026-07-26|SALE|R8|DANEONTOUR,10,Dane On Tour,cb03247e-a637-4810-94b1-4d2438eb9ea2,14.00,3.90,Open,false,c7195608f7b7cc7316111336e502d4685d473e07495cdd9edc2dffe64941a143
bf14562524db8341731f5d45,2026-07-26T02:08:10Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R8,2026-07-26|SALE|R8,15728134,2026-07-26|SALE|R8|DANEONTOUR,10,Dane On Tour,cb03247e-a637-4810-94b1-4d2438eb9ea2,14.00,3.90,Open,false,bf14562524db8341731f5d451496ac18921c45c80315040c83f5c2396b86937c
f7609eddaebbbce7b90843f3,2026-07-26T02:02:01Z,2026-07-26,2026-07-26|SALE,2026-07-26|SALE,2026-07-26|SALE|R8,2026-07-26|SALE|R8,15728137,2026-07-26|SALE|R8|NORTHWOODVAMOOSE,17,Northwood Vamoose,a6aa55a5-88f7-4f39-a77a-894d1125bd4f,61.00,11.00,Open,true,f7609eddaebbbce7b90843f3dc4646ad39a9ed7630bc65a3bfac2cceba4662ea
